Size_sqft,Bedrooms,Bathrooms,Location,YearBuilt,Price
1859.0,4.0,2,Suburb,1982,984291.0
2754.0,2.0,1,Suburb,2013,439252.0
3754.0,2.0,1,Suburb,1982,653309.0
3373.0,5.0,1,Suburb,1991,675343.0
3549.0,1.0,1,City,1969,673382.0
2057.0,1.0,2,City,1994,692126.0
1718.0,3.0,1,City,2022,675118.0
2330.0,2.0,1,Suburb,1995,832742.0
2459.0,2.0,2,Suburb,2008,719583.0
3195.0,2.0,1,Suburb,2005,441918.0
1220.0,2.0,2,City,1986,470403.0
3504.0,1.0,2,City,1990,795637.0
2308.0,4.0,1,City,1993,735040.0
2117.0,5.0,1,City,2018,622634.0
1702.0,4.0,3,City,2013,732007.0
1247.0,4.0,3,City,1989,752417.0
3003.0,1.0,2,City,1982,810742.0
2472.0,5.0,2,City,1968,629180.0
1505.0,2.0,3,Suburb,2014,779448.0
1502.0,1.0,2,Suburb,1960,644316.0
2182.0,1.0,3,Suburb,2015,447571.0
3603.0,5.0,1,City,1998,719687.0
2236.0,3.0,1,City,1977,848056.0
1354.0,1.0,1,City,2001,776919.0
2245.0,4.0,2,Suburb,2024,838284.0
2226.0,4.0,1,City,1992,688737.0
508.0,2.0,2,Suburb,1989,539494.0
2381.0,1.0,1,Suburb,1964,691216.0
2256.0,2.0,2,City,2009,608245.0
2913.0,1.0,2,Suburb,2024,710890.0
3730.0,5.0,3,City,1969,671564.0
3218.0,1.0,3,Suburb,2019,813389.0
2229.0,3.0,3,City,1986,460790.0
1635.0,4.0,2,City,1987,321345.0
4244.0,5.0,3,City,2004,674464.0
2462.0,4.0,3,Suburb,2011,610987.0
2429.0,2.0,3,City,2021,587096.0
2403.0,5.0,2,City,2019,559690.0
2560.0,3.0,2,City,1999,657714.0
2317.0,4.0,3,City,1974,723268.0
2013.0,1.0,3,City,1966,743362.0
2032.0,1.0,2,Suburb,1998,246613.0
2396.0,1.0,2,Suburb,2010,647825.0
2034.0,5.0,3,Suburb,1966,402399.0
1914.0,3.0,3,City,1971,793119.0
2495.0,3.0,3,City,1973,753893.0
2239.0,3.0,2,City,1993,507200.0
3486.0,4.0,3,Suburb,1998,675930.0
541.0,5.0,2,Suburb,2023,370177.0
3193.0,1.0,1,City,1971,726831.0
3303.0,4.0,3,Suburb,1993,728951.0
950.0,3.0,1,Suburb,1986,773786.0
2177.0,1.0,2,City,1981,753826.0
2156.0,5.0,1,Suburb,1977,584279.0
1422.0,2.0,3,City,2005,512576.0
1868.0,3.0,1,Suburb,2003,561202.0
1632.0,3.0,1,Suburb,1977,644642.0
3662.0,3.0,1,Suburb,1996,478245.0
3083.0,3.0,2,City,1966,612416.0
3321.0,1.0,3,Suburb,2019,612446.0
2931.0,5.0,2,City,2007,826350.0
1619.0,4.0,1,Suburb,2010,731777.0
2048.0,1.0,1,City,2011,557828.0
2766.0,5.0,2,City,2011,705621.0
1553.0,4.0,2,City,2013,724490.0
2925.0,3.0,1,Suburb,2000,409357.0
2249.0,5.0,3,City,2001,966384.0
2154.0,3.0,2,Suburb,1981,636353.0
2924.0,5.0,1,City,1998,531312.0
2734.0,2.0,1,City,1982,665931.0
2164.0,3.0,3,City,2007,528693.0
3241.0,3.0,1,City,1992,405810.0
1653.0,3.0,2,Suburb,2000,745305.0
2856.0,1.0,1,Suburb,1989,669173.0
2840.0,4.0,1,City,2006,701158.0
2200.0,3.0,1,Suburb,2016,415746.0
2651.0,3.0,1,Suburb,2016,729592.0
1533.0,1.0,3,City,2021,629798.0
3075.0,1.0,2,Suburb,2016,479780.0
2289.0,2.0,1,Suburb,1984,529977.0
2049.0,5.0,2,City,1999,892774.0
3163.0,3.0,3,Suburb,1976,599094.0
1920.0,5.0,2,City,2007,886227.0
1421.0,1.0,3,Suburb,1998,522852.0
1316.0,1.0,2,City,1974,579036.0
2849.0,2.0,2,Suburb,1976,602202.0
1512.0,4.0,1,Suburb,1994,776228.0
3663.0,1.0,2,Suburb,1992,699273.0
944.0,3.0,1,Suburb,1977,687587.0
3622.0,2.0,1,Suburb,1989,814612.0
2569.0,4.0,2,City,1996,751622.0
2351.0,2.0,1,Suburb,1966,464163.0
2033.0,1.0,2,City,1987,802519.0
2703.0,4.0,1,City,1977,506488.0
2393.0,5.0,1,Suburb,2006,806962.0
3202.0,4.0,3,City,1982,727347.0
2501.0,3.0,3,Suburb,1979,746038.0
2526.0,5.0,2,Suburb,1990,598565.0
2162.0,5.0,1,Suburb,1973,504726.0
2379.0,3.0,3,Suburb,1982,640838.0
2638.0,5.0,3,City,1961,705799.0
1207.0,1.0,3,Suburb,1988,746821.0
1464.0,4.0,1,Suburb,2009,587597.0
2946.0,4.0,2,Suburb,2018,564337.0
2541.0,3.0,1,City,1992,616517.0
2289.0,1.0,1,City,2007,779755.0
2433.0,5.0,3,City,2003,399280.0
2666.0,4.0,1,City,1971,622006.0
2037.0,4.0,1,Suburb,2001,561537.0
1868.0,4.0,3,City,1994,735635.0
2558.0,4.0,3,City,2000,819608.0
1726.0,2.0,1,City,2014,424748.0
2709.0,3.0,3,City,1972,709416.0
1213.0,5.0,2,Suburb,1998,792247.0
3149.0,5.0,2,Suburb,1994,519501.0
2755.0,3.0,2,City,1992,804515.0
2601.0,1.0,2,City,1995,517627.0
3116.0,3.0,2,Suburb,1972,749587.0
3600.0,4.0,3,Suburb,2015,834337.0
3139.0,4.0,3,Suburb,2005,552156.0
1115.0,3.0,2,Suburb,2005,624344.0
1513.0,3.0,2,City,2003,825743.0
1977.0,5.0,2,City,2005,317144.0
2438.0,5.0,3,Suburb,1990,734162.0
2787.0,2.0,3,City,1983,925804.0
1905.0,2.0,1,City,1991,227316.0
2552.0,4.0,1,City,1975,820457.0
1884.0,2.0,1,Suburb,2016,783565.0
1986.0,2.0,1,Suburb,1983,655117.0
1423.0,1.0,3,Suburb,1993,722887.0
1765.0,3.0,3,Suburb,2011,698888.0
1462.0,5.0,3,City,2007,583431.0
1728.0,2.0,3,Suburb,2012,843811.0
3166.0,5.0,2,Suburb,2014,662065.0
1747.0,2.0,1,City,1997,720514.0
4285.0,2.0,3,Suburb,1961,522651.0
2769.0,4.0,3,City,2012,321692.0
2551.0,1.0,1,Suburb,2009,490674.0
1811.0,3.0,3,City,1988,930344.0
2916.0,3.0,2,City,2014,757141.0
2012.0,4.0,3,City,2020,599830.0
2506.0,4.0,1,City,2009,746642.0
4234.0,3.0,2,Suburb,1975,724787.0
2352.0,3.0,2,City,2003,399748.0
3234.0,1.0,1,City,1975,787204.0
1921.0,2.0,1,Suburb,1987,384079.0
2395.0,1.0,2,City,2016,571078.0
3675.0,3.0,3,City,1985,519718.0
1975.0,2.0,1,Suburb,1970,692370.0
3704.0,3.0,2,Suburb,1960,693819.0
2921.0,1.0,1,Suburb,2002,223724.0
2021.0,1.0,3,City,2005,842778.0
2868.0,1.0,3,City,1995,672108.0
3109.0,2.0,2,Suburb,2016,803717.0
2860.0,5.0,3,Suburb,1965,667825.0
1307.0,5.0,3,Suburb,2021,688710.0
1904.0,3.0,3,City,1986,453326.0
2244.0,2.0,1,City,1985,549273.0
2367.0,4.0,2,Suburb,1972,631545.0
2860.0,5.0,2,City,1977,764715.0
2546.0,2.0,2,City,1997,597104.0
1473.0,2.0,3,City,1965,557855.0
2689.0,5.0,1,Suburb,1987,530932.0
2852.0,2.0,2,Suburb,1964,715377.0
2816.0,2.0,1,City,2018,649593.0
3186.0,5.0,2,Suburb,2004,533946.0
3011.0,1.0,3,City,2012,634683.0
2745.0,3.0,2,City,1961,552936.0
2370.0,4.0,2,Suburb,2008,519982.0
1242.0,3.0,3,Suburb,2022,429389.0
2724.0,1.0,3,Suburb,2017,464359.0
2567.0,1.0,2,City,1963,655272.0
2612.0,2.0,1,Suburb,1989,366773.0
1515.0,3.0,3,City,2016,539827.0
1653.0,1.0,2,City,2006,757555.0
3166.0,3.0,3,City,1977,806514.0
2392.0,1.0,1,City,2003,717084.0
2903.0,4.0,2,City,2011,782239.0
2440.0,1.0,2,Suburb,2008,665854.0
2441.0,3.0,1,City,1989,509116.0
3085.0,2.0,1,City,2011,763226.0
2054.0,3.0,2,Suburb,1996,734119.0
2488.0,5.0,1,City,2022,584057.0
2092.0,3.0,1,Suburb,1971,572004.0
2112.0,4.0,2,City,1976,656307.0
2200.0,4.0,3,Suburb,1993,828598.0
2577.0,4.0,1,Suburb,1987,608031.0
2080.0,1.0,3,Suburb,1963,218736.0
3310.0,4.0,3,Suburb,2005,726335.0
1786.0,3.0,3,Suburb,1973,500832.0
2287.0,2.0,1,City,1972,728033.0
2108.0,4.0,2,Suburb,2017,722419.0
3445.0,3.0,2,Suburb,2008,887866.0
2559.0,1.0,2,Suburb,2009,648479.0
3151.0,1.0,2,City,1980,735479.0
1367.0,2.0,2,Suburb,2010,682528.0
2609.0,2.0,2,City,1997,791427.0
3050.0,3.0,3,City,1985,144064.0
2478.0,2.0,3,Suburb,1965,564000.0
3175.0,2.0,3,City,1977,626896.0
2053.0,1.0,1,City,1965,669813.0
3419.0,3.0,1,City,2000,485540.0
4049.0,2.0,1,City,2016,706300.0
2162.0,3.0,2,City,2009,791935.0
2104.0,4.0,3,Suburb,1984,561730.0
3450.0,1.0,1,City,2007,520885.0
3539.0,1.0,3,City,1983,720781.0
2049.0,1.0,2,City,1989,686257.0
2122.0,5.0,3,City,2004,697109.0
2220.0,3.0,2,City,2002,450710.0
1467.0,4.0,1,Suburb,2015,1062905.0
1768.0,2.0,2,City,1992,302213.0
1708.0,4.0,2,City,2004,789508.0
1875.0,3.0,3,City,1966,558102.0
2395.0,1.0,2,Suburb,1977,1104664.0
2586.0,5.0,1,Suburb,2004,727186.0
3519.0,3.0,1,Suburb,1996,818916.0
1712.0,3.0,2,City,1980,735759.0
3117.0,2.0,3,City,2003,305706.0
2268.0,4.0,1,City,1989,679404.0
2385.0,4.0,1,City,1970,715685.0
2898.0,2.0,2,City,1967,732184.0
1624.0,5.0,2,City,1964,835905.0
2691.0,1.0,1,City,1967,696186.0
2538.0,1.0,2,City,1964,780602.0
2769.0,5.0,2,City,1969,551779.0
2625.0,2.0,1,City,1974,405031.0
4160.0,3.0,3,City,2015,527966.0
1968.0,4.0,3,Suburb,2014,554440.0
2043.0,3.0,1,Suburb,1962,528146.0
1978.0,4.0,2,Suburb,2000,484126.0
2026.0,3.0,1,Suburb,1969,523018.0
1968.0,2.0,1,City,1966,598588.0
3262.0,2.0,2,Suburb,2022,513847.0
3426.0,5.0,3,Suburb,2022,1038238.0
2015.0,3.0,3,Suburb,1985,458383.0
1830.0,3.0,2,Suburb,1993,727283.0
2754.0,5.0,1,Suburb,1998,583929.0
2028.0,5.0,2,City,2019,741446.0
2868.0,2.0,1,Suburb,1985,627597.0
2563.0,2.0,2,Suburb,2021,787329.0
1345.0,3.0,2,City,1969,604572.0
3516.0,2.0,3,Suburb,2013,675743.0
3692.0,2.0,3,City,1990,340311.0
1985.0,3.0,2,City,1997,462039.0
2145.0,5.0,2,City,1984,435805.0
2622.0,3.0,3,City,2024,884628.0
2657.0,1.0,1,Suburb,2009,799214.0
2886.0,3.0,3,Suburb,1983,691463.0
3844.0,1.0,1,City,1986,815794.0
2294.0,3.0,3,Suburb,2009,514795.0
1854.0,1.0,3,City,2009,880409.0
1442.0,1.0,1,Suburb,1974,677150.0
1902.0,3.0,2,Suburb,1976,628146.0
2396.0,2.0,3,City,1988,811312.0
3692.0,4.0,3,Suburb,1964,802607.0
2053.0,2.0,3,City,1970,455510.0
2578.0,1.0,2,City,2011,788946.0
2408.0,3.0,3,Suburb,1993,637711.0
3262.0,3.0,2,Suburb,1992,703521.0
4211.0,3.0,3,City,2008,602776.0
2043.0,3.0,1,City,1990,502610.0
2073.0,4.0,3,Suburb,1977,465198.0
3160.0,5.0,3,Suburb,1964,572361.0
2903.0,1.0,2,Suburb,1989,726692.0
3729.0,4.0,2,Suburb,2004,700239.0
2833.0,2.0,2,City,1997,692668.0
2165.0,5.0,1,Suburb,1988,779462.0
2838.0,5.0,1,Suburb,1995,654856.0
3205.0,3.0,2,City,1968,939971.0
3001.0,4.0,1,Suburb,1982,718115.0
2779.0,2.0,2,City,1962,518723.0
3176.0,3.0,1,City,2015,467359.0
3248.0,3.0,2,Suburb,1999,711591.0
3399.0,1.0,2,Suburb,2015,631586.0
2879.0,5.0,1,City,2017,494045.0
2301.0,2.0,3,City,1990,639948.0
2524.0,5.0,2,Suburb,1970,582451.0
3275.0,4.0,2,City,2001,598106.0
1841.0,1.0,3,City,1962,861377.0
2681.0,3.0,2,City,2016,767914.0
2141.0,1.0,2,City,1973,816114.0
2440.0,3.0,1,City,2005,913945.0
3326.0,1.0,3,City,1978,681253.0
2555.0,3.0,2,City,2019,699877.0
2453.0,5.0,2,Suburb,1990,710719.0
1456.0,5.0,3,City,1995,825173.0
2949.0,5.0,3,Suburb,1991,817062.0
2877.0,5.0,1,City,2022,577205.0
3953.0,1.0,1,Suburb,1985,495836.0
2201.0,3.0,1,City,2024,505823.0
2575.0,5.0,2,Suburb,1961,670542.0
2596.0,1.0,3,Suburb,2004,482784.0
3538.0,3.0,1,Suburb,1984,716119.0
2352.0,1.0,3,Suburb,1999,352063.0
2617.0,5.0,2,City,1977,936369.0
2850.0,4.0,2,City,1971,462507.0
2552.0,1.0,3,City,1983,567650.0
2103.0,5.0,3,City,2002,578551.0
2557.0,2.0,1,Suburb,1991,876960.0
3181.0,3.0,3,City,2006,661922.0
1692.0,5.0,1,City,2004,507148.0
2514.0,2.0,3,City,1994,652436.0
1923.0,1.0,3,City,1968,669528.0
3267.0,1.0,3,Suburb,1969,719521.0
1340.0,2.0,2,City,2024,502970.0
2023.0,2.0,2,City,2018,792266.0
2687.0,3.0,2,Suburb,2016,681984.0
3529.0,1.0,1,Suburb,1969,877376.0
2373.0,2.0,1,City,1978,637621.0
2026.0,4.0,2,Suburb,2009,651950.0
3753.0,4.0,2,City,1964,638760.0
1393.0,2.0,3,City,1988,845932.0
861.0,3.0,3,City,1964,763081.0
2731.0,1.0,1,City,2019,556112.0
2064.0,4.0,1,Suburb,2024,1054035.0
1696.0,2.0,3,Suburb,1987,569222.0
2922.0,2.0,1,Suburb,1960,586223.0
2592.0,5.0,2,Suburb,1988,803857.0
2020.0,2.0,3,City,2010,639513.0
1512.0,3.0,3,Suburb,1995,505390.0
3038.0,4.0,1,Suburb,1991,843106.0
2880.0,5.0,3,City,2023,955674.0
2349.0,4.0,3,City,1973,513144.0
3728.0,4.0,2,Suburb,1991,841955.0
1661.0,3.0,3,City,1968,590741.0
1338.0,2.0,3,City,1970,358666.0
1929.0,3.0,3,City,2007,758250.0
2387.0,2.0,3,Suburb,2010,389436.0
2592.0,5.0,2,Suburb,1963,556251.0
2249.0,3.0,3,Suburb,2000,622781.0
2669.0,3.0,2,City,1984,658170.0
1533.0,1.0,2,Suburb,1976,822763.0
3443.0,3.0,2,City,2006,573328.0
2361.0,1.0,1,Suburb,1967,866997.0
3212.0,2.0,1,City,2017,649605.0
2663.0,2.0,3,City,1960,504214.0
2743.0,2.0,2,Suburb,1961,749842.0
2823.0,1.0,1,Suburb,1969,926101.0
2737.0,2.0,3,Suburb,1986,595662.0
2875.0,4.0,1,Suburb,1972,510373.0
3362.0,3.0,2,City,2022,578698.0
2559.0,1.0,3,Suburb,1970,409160.0
2922.0,2.0,2,City,1973,707678.0
2356.0,4.0,2,City,1985,436096.0
3440.0,3.0,1,Suburb,1998,756751.0
1940.0,3.0,3,City,1987,624045.0
3696.0,2.0,3,Suburb,1976,764391.0
2391.0,4.0,3,Suburb,1996,624560.0
1405.0,1.0,1,Suburb,1986,733968.0
2510.0,2.0,3,City,2006,518622.0
1937.0,3.0,1,Suburb,1993,703758.0
3015.0,3.0,3,Suburb,1977,567021.0
1957.0,3.0,1,City,1994,752085.0
2103.0,2.0,3,Suburb,1977,641933.0
1080.0,5.0,1,Suburb,1993,824096.0
2099.0,5.0,2,City,1992,626158.0
702.0,5.0,2,Suburb,2002,553573.0
1297.0,4.0,2,City,1986,682785.0
2959.0,2.0,3,City,2007,1005674.0
2977.0,3.0,1,City,1981,820460.0
2721.0,4.0,2,City,1993,545845.0
1734.0,5.0,3,City,2002,662467.0
2386.0,1.0,1,City,1975,565680.0
2417.0,4.0,2,City,1973,535711.0
1599.0,4.0,2,City,1998,665092.0
3485.0,2.0,3,City,1971,625211.0
3041.0,4.0,1,Suburb,2014,510818.0
2263.0,2.0,3,Suburb,1965,566717.0
2439.0,1.0,2,Suburb,1999,670849.0
2567.0,3.0,3,City,1972,578467.0
972.0,3.0,3,City,1983,660739.0
2244.0,5.0,2,City,2018,560878.0
1936.0,5.0,2,Suburb,2005,731397.0
1710.0,1.0,1,Suburb,2003,562585.0
2220.0,3.0,1,Suburb,1970,755672.0
3694.0,5.0,2,City,2020,620228.0
2874.0,4.0,2,City,1995,349339.0
2015.0,2.0,1,Suburb,1969,624398.0
2825.0,5.0,3,Suburb,1960,736803.0
3411.0,1.0,2,City,2022,582193.0
3075.0,3.0,2,Suburb,1971,634308.0
2462.0,1.0,3,Suburb,1964,754260.0
1961.0,2.0,1,City,1995,885137.0
2914.0,2.0,1,Suburb,1976,831607.0
2698.0,1.0,3,City,2017,678888.0
3054.0,5.0,2,City,1981,744792.0
2870.0,5.0,3,City,1990,676151.0
3164.0,3.0,2,Suburb,1985,443415.0
2040.0,3.0,1,City,1972,848057.0
3353.0,4.0,2,City,2022,855338.0
2560.0,4.0,2,City,2022,417971.0
3891.0,3.0,2,Suburb,1970,607068.0
1931.0,4.0,2,Suburb,2023,887277.0
3650.0,1.0,2,Suburb,1991,695019.0
2560.0,5.0,1,City,1969,516909.0
1958.0,4.0,3,Suburb,2013,841042.0
2077.0,4.0,1,Suburb,2014,679946.0
2193.0,1.0,2,Suburb,2021,852340.0
2720.0,2.0,3,Suburb,2014,675453.0
2790.0,3.0,2,City,1994,348020.0
2013.0,1.0,1,City,2024,927092.0
2402.0,2.0,1,City,1976,501115.0
3938.0,1.0,2,City,2001,599080.0
3644.0,5.0,2,City,2018,838529.0
2729.0,1.0,3,City,1970,996347.0
2447.0,1.0,3,Suburb,1987,653354.0
2505.0,5.0,2,Suburb,1998,715262.0
2854.0,3.0,3,Suburb,2013,489683.0
1695.0,2.0,2,Suburb,1970,622520.0
2237.0,4.0,2,City,2017,823433.0
1237.0,3.0,2,City,1999,707987.0
2703.0,1.0,1,Suburb,1963,916568.0
2878.0,4.0,2,Suburb,2023,458860.0
2077.0,5.0,2,City,2007,452778.0
3535.0,3.0,2,Suburb,1990,562903.0
1551.0,2.0,3,Suburb,1961,569958.0
1382.0,3.0,2,Suburb,2002,802824.0
2579.0,3.0,1,City,2000,602928.0
3162.0,4.0,1,City,2019,490819.0
3613.0,5.0,2,City,2005,721062.0
2094.0,5.0,2,Suburb,1999,550618.0
3184.0,3.0,2,City,2018,503136.0
2392.0,5.0,1,Suburb,2004,817937.0
2297.0,4.0,3,Suburb,2001,852112.0
3046.0,4.0,3,City,1980,806057.0
2882.0,2.0,2,City,1962,541017.0
1302.0,5.0,3,City,1970,576835.0
3466.0,2.0,1,City,1983,742481.0
3398.0,1.0,2,City,2009,771457.0
1976.0,4.0,3,City,1980,629397.0
2700.0,3.0,2,City,1984,839122.0
2770.0,4.0,2,Suburb,1963,363987.0
2604.0,1.0,1,City,2002,579266.0
2030.0,3.0,1,Suburb,2006,986802.0
1944.0,5.0,3,City,1982,660909.0
2401.0,5.0,1,Suburb,2019,593157.0
3251.0,4.0,2,Suburb,1980,732299.0
2805.0,3.0,1,City,2010,523199.0
2157.0,3.0,3,City,1974,322222.0
2967.0,2.0,3,City,2017,1101856.0
500.0,1.0,3,Suburb,1985,537449.0
3234.0,5.0,1,City,2018,695485.0
1187.0,4.0,1,City,2004,688374.0
2163.0,3.0,1,Suburb,1994,735363.0
1626.0,5.0,1,Suburb,2023,546980.0
1502.0,4.0,1,Suburb,1986,285676.0
3242.0,5.0,3,Suburb,1990,567182.0
2088.0,4.0,3,Suburb,1971,667447.0
2665.0,5.0,1,Suburb,2004,677973.0
2386.0,2.0,2,Suburb,1991,891439.0
2758.0,1.0,3,Suburb,2013,621459.0
2474.0,5.0,2,City,1991,693418.0
1510.0,1.0,2,City,1974,547153.0
3126.0,5.0,3,Suburb,2014,575561.0
2070.0,3.0,2,Suburb,2000,955826.0
1316.0,2.0,2,Suburb,1999,558586.0
2116.0,2.0,3,Suburb,2008,607649.0
3483.0,1.0,3,Suburb,1997,821679.0
3022.0,3.0,1,City,2015,941575.0
2172.0,4.0,3,Suburb,1993,781424.0
2172.0,2.0,2,Suburb,1960,781886.0
2192.0,3.0,3,City,1969,479964.0
3892.0,3.0,1,Suburb,1999,738220.0
2690.0,1.0,3,Suburb,1975,618046.0
2724.0,3.0,2,City,2005,732089.0
3150.0,3.0,3,Suburb,1983,622163.0
2589.0,4.0,2,Suburb,1973,579493.0
2236.0,1.0,3,Suburb,1998,449822.0
2280.0,1.0,1,City,1977,650774.0
2369.0,3.0,1,Suburb,2000,688105.0
2393.0,4.0,3,Suburb,2015,357792.0
2935.0,5.0,2,City,1995,573323.0
2456.0,2.0,1,City,1983,624326.0
2939.0,1.0,2,Suburb,1988,746771.0
2362.0,4.0,3,Suburb,1981,576746.0
2475.0,4.0,1,Suburb,1970,754860.0
1003.0,3.0,1,Suburb,2000,703988.0
3069.0,2.0,2,Suburb,2008,790041.0
2665.0,1.0,1,Suburb,1970,585517.0
3127.0,5.0,2,Suburb,2011,621706.0
500.0,3.0,2,City,1967,746338.0
3900.0,1.0,3,City,1990,513802.0
2321.0,1.0,2,Suburb,1965,653240.0
3205.0,4.0,1,City,1972,807702.0
1683.0,2.0,2,Suburb,1965,565528.0
2854.0,5.0,1,Suburb,1986,710929.0
1673.0,2.0,2,Suburb,2004,662723.0
1977.0,4.0,3,Suburb,1985,877615.0
3776.0,5.0,3,City,1963,674933.0
2284.0,5.0,2,Suburb,1996,740992.0
2574.0,3.0,2,Suburb,1980,638567.0
3036.0,5.0,2,Suburb,1987,587274.0
2771.0,1.0,3,Suburb,1991,696101.0
2526.0,2.0,2,City,2012,580028.0
2678.0,2.0,2,Suburb,1992,814113.0
4123.0,3.0,1,City,1985,834858.0
2379.0,5.0,3,City,1976,673503.0
2562.0,4.0,3,Suburb,2015,598478.0
3164.0,1.0,2,Suburb,1989,696254.0
3203.0,3.0,2,Suburb,1964,476707.0
3261.0,5.0,1,City,1965,552328.0
2872.0,4.0,2,City,2021,503480.0
1609.0,5.0,3,Suburb,1969,554515.0
3577.0,3.0,1,Suburb,1969,573335.0
1607.0,4.0,3,City,2003,475041.0
2634.0,4.0,2,Suburb,2015,624077.0
1885.0,4.0,1,City,1963,634730.0
2374.0,4.0,3,City,1972,746702.0
2653.0,5.0,3,City,1978,678409.0
2647.0,4.0,3,City,2021,869406.0
2719.0,5.0,2,Suburb,1968,749049.0
3563.0,4.0,2,Suburb,2005,1005289.0
2741.0,4.0,2,City,2015,494894.0
2247.0,3.0,2,Suburb,1999,808768.0
3103.0,5.0,3,City,2021,433740.0
3263.0,5.0,1,Suburb,2005,817904.0
1549.0,2.0,2,City,1965,719032.0
2843.0,3.0,1,Suburb,1988,629927.0
2917.0,5.0,3,Suburb,1978,693725.0
2209.0,3.0,2,City,1974,591223.0
3395.0,3.0,3,Suburb,2016,577401.0
2313.0,3.0,2,City,1997,726935.0
2509.0,1.0,2,Suburb,1980,426202.0
2297.0,5.0,1,City,2010,711140.0
2431.0,3.0,3,Suburb,1998,644639.0
1643.0,1.0,3,Suburb,1979,615202.0
1399.0,1.0,3,City,1961,591045.0
3550.0,4.0,1,City,1991,697512.0
1819.0,4.0,1,Suburb,1963,813797.0
1717.0,5.0,3,Suburb,1966,988678.0
893.0,4.0,3,City,1962,826712.0
1967.0,5.0,2,City,1984,784512.0
1482.0,1.0,2,City,1968,547822.0
3583.0,1.0,1,City,1985,575765.0
3135.0,5.0,2,Suburb,2023,662319.0
1932.0,4.0,3,Suburb,1977,727871.0
4016.0,4.0,3,Suburb,1961,596815.0
3115.0,5.0,2,Suburb,1960,836277.0
2189.0,2.0,2,Suburb,2007,564776.0
648.0,4.0,1,Suburb,2022,478892.0
4043.0,3.0,2,City,1995,814464.0
1435.0,4.0,1,Suburb,2022,697499.0
1253.0,2.0,2,City,1985,621036.0
3144.0,1.0,2,City,1965,462600.0
4149.0,1.0,2,City,1985,806913.0
3401.0,1.0,2,City,2002,1010672.0
2819.0,4.0,3,Suburb,1960,735297.0
2841.0,1.0,3,City,1968,570091.0
3024.0,2.0,3,City,1986,697712.0
2958.0,2.0,2,Suburb,1962,745241.0
2619.0,4.0,1,City,2020,735793.0
2493.0,3.0,2,City,1961,544145.0
2375.0,4.0,3,Suburb,1990,589158.0
1885.0,1.0,1,City,2024,553802.0
2221.0,4.0,1,Suburb,1977,717035.0
1220.0,2.0,3,Suburb,1965,653640.0
2350.0,4.0,2,Suburb,2001,831268.0
1719.0,4.0,1,Suburb,1963,699097.0
1637.0,3.0,1,Suburb,1963,767090.0
2547.0,2.0,3,City,2024,623720.0
3406.0,5.0,1,Suburb,2000,399001.0
3070.0,5.0,1,Suburb,2002,859797.0
1306.0,2.0,1,Suburb,2014,681307.0
1718.0,5.0,2,Suburb,1978,723366.0
3086.0,1.0,2,Suburb,1980,782376.0
1723.0,5.0,3,City,2017,700647.0
2260.0,1.0,2,City,1989,391637.0
2809.0,2.0,1,Suburb,1966,611560.0
1733.0,5.0,2,City,2023,592606.0
2494.0,5.0,1,Suburb,1961,597450.0
1474.0,1.0,1,Suburb,1968,632773.0
1993.0,1.0,2,Suburb,1982,671094.0
2646.0,4.0,2,City,1973,945053.0
1291.0,3.0,2,Suburb,2013,739485.0
2732.0,5.0,2,Suburb,2004,768284.0
2406.0,3.0,3,City,1975,594630.0
2811.0,3.0,2,Suburb,2016,880399.0
2578.0,5.0,3,City,1967,682589.0
3386.0,1.0,1,City,1984,660777.0
2508.0,4.0,3,Suburb,2000,401569.0
2115.0,2.0,1,City,2021,766475.0
2506.0,5.0,3,Suburb,1977,799137.0
2805.0,5.0,3,City,2009,794913.0
2454.0,2.0,1,City,2000,457850.0
2448.0,3.0,3,City,1993,800307.0
1922.0,4.0,1,Suburb,1971,617491.0
1950.0,3.0,2,City,2001,479273.0
1425.0,2.0,1,Suburb,2014,978353.0
3660.0,2.0,3,Suburb,2018,884106.0
1538.0,4.0,2,Suburb,2010,758244.0
1928.0,2.0,3,City,2012,739588.0
1910.0,2.0,2,City,1968,891876.0
3054.0,4.0,1,Suburb,1962,591727.0
2211.0,5.0,2,Suburb,1967,1025863.0
3304.0,3.0,2,Suburb,2018,669148.0
1942.0,5.0,2,Suburb,1989,808507.0
2617.0,5.0,3,Suburb,2014,741788.0
1828.0,3.0,2,Suburb,1993,515926.0
3940.0,5.0,1,City,2002,665910.0
1578.0,4.0,1,Suburb,1987,879906.0
2639.0,3.0,1,Suburb,1996,549988.0
2869.0,1.0,2,Suburb,1989,861703.0
2713.0,5.0,1,Suburb,2021,760031.0
2288.0,2.0,3,City,1988,471518.0
2328.0,3.0,1,City,1961,662953.0
2451.0,1.0,2,Suburb,2016,655720.0
2315.0,2.0,1,Suburb,2016,513889.0
3103.0,1.0,2,Suburb,2001,706939.0
3986.0,5.0,2,City,2008,464694.0
2024.0,2.0,1,City,2016,791257.0
1449.0,5.0,3,City,1977,533154.0
2357.0,2.0,3,Suburb,1986,617280.0
4248.0,3.0,1,City,2013,662570.0
1850.0,4.0,2,Suburb,1983,884609.0
3581.0,4.0,1,Suburb,1993,478017.0
3609.0,1.0,2,Suburb,1981,589474.0
2027.0,2.0,2,Suburb,2022,685505.0
2823.0,5.0,2,Suburb,1995,653520.0
3574.0,3.0,3,City,2020,679017.0
